id,label
23344,bird
23348,bird
23349,cat
23352,ship
23353,airplane
23354,cat
23357,horse
23358,automobile
23359,truck
23360,truck
23362,automobile
23364,frog
23365,horse
23366,cat
23367,frog
23368,deer
23369,truck
23371,frog
23372,airplane
23373,cat
23375,ship
23376,frog
23377,cat
23378,airplane
23380,automobile
23381,cat
23382,horse
23384,truck
23385,ship
23387,airplane
23389,bird
23390,cat
23392,automobile
23394,deer
23395,deer
23397,automobile
23398,truck
23399,airplane
23401,truck
23402,cat
23403,horse
23404,truck
23406,ship
23409,ship
23410,cat
23411,truck
23416,horse
23417,bird
23418,cat
23420,airplane
23421,deer
23423,truck
23424,automobile
23427,truck
23428,truck
23429,automobile
23430,truck
23431,cat
23434,truck
23436,horse
23437,ship
23439,ship
23440,automobile
23441,ship
23443,bird
23444,cat
23445,truck
23446,deer
23447,airplane
23450,airplane
23451,bird
23453,bird
23454,bird
23455,ship
23457,horse
23462,cat
23463,airplane
23465,truck
23466,cat
23468,truck
23469,deer
23471,frog
23472,truck
23474,deer
23475,deer
23476,cat
23478,automobile
23479,airplane
23480,frog
23482,airplane
23484,cat
23486,airplane
23487,horse
23488,truck
23490,automobile
23492,airplane
23493,bird
23494,bird
23501,automobile
23502,horse
23505,automobile
23506,horse
23507,horse
23508,airplane
23509,bird
23510,ship
23515,automobile
23517,frog
23520,bird
23521,frog
23523,airplane
23526,deer
23527,cat
23528,frog
23529,airplane
23530,automobile
23531,bird
23532,truck
23533,deer
23534,automobile
23535,ship
23544,horse
23547,automobile
23548,horse
23549,automobile
23550,frog
23551,truck
23552,truck
23556,truck
23560,bird
23562,horse
23563,truck
23564,frog
23565,automobile
23566,ship
23567,airplane
23568,ship
23570,truck
23573,ship
23574,ship
23575,deer
23576,truck
23577,horse
23578,horse
23579,automobile
23580,frog
23581,truck
23582,airplane
23583,frog
23585,cat
23586,horse
23587,bird
23590,cat
23591,cat
23593,frog
23594,frog
23595,cat
23597,frog
23598,bird
23599,automobile
23600,horse
23601,horse
23602,automobile
23603,airplane
23604,deer
23605,deer
23606,frog
23607,frog
23609,truck
23610,horse
23611,airplane
23612,deer
23613,horse
23614,truck
23616,truck
23619,frog
23620,dog
23621,horse
23622,horse
23626,ship
23627,horse
23628,horse
23629,frog
23630,airplane
23632,ship
23633,bird
23634,truck
23637,bird
23638,deer
23641,ship
23644,horse
23645,airplane
23646,truck
23647,automobile
23648,truck
23649,automobile
23650,horse
23651,bird
23652,truck
23653,airplane
23654,bird
23655,deer
23656,deer
23657,bird
23658,truck
23660,airplane
23661,airplane
23663,automobile
23665,truck
23668,airplane
23672,deer
23673,ship
23674,bird
23675,airplane
23676,horse
23677,horse
23680,truck
23681,frog
23683,horse
23684,frog
23685,airplane
23686,automobile
23688,truck
23689,cat
23691,cat
23692,frog
23693,bird
23694,ship
23696,cat
23697,bird
23699,frog
23700,horse
23701,cat
23702,truck
23703,cat
23704,automobile
23706,bird
23708,ship
23709,frog
23710,automobile
23711,horse
23712,automobile
23714,truck
23715,automobile
23716,cat
23717,bird
23718,truck
23720,bird
23721,truck
23723,truck
23726,ship
23727,truck
23731,truck
23732,ship
23733,airplane
23735,frog
23737,ship
23739,airplane
23740,deer
23742,dog
23743,bird
23745,horse
23746,frog
23747,airplane
23748,frog
23749,deer
23750,truck
23752,truck
23753,automobile
23754,horse
23755,airplane
23759,truck
23760,truck
23764,cat
23766,ship
23767,ship
23768,airplane
23769,automobile
23771,truck
23772,frog
23774,horse
23776,bird
23777,airplane
23780,deer
23782,airplane
23784,truck
23785,horse
23786,horse
23787,airplane
23788,frog
23789,bird
23790,automobile
23791,deer
23792,airplane
23793,deer
23795,horse
23796,frog
23797,airplane
23798,airplane
23799,truck
23801,dog
23805,airplane
23806,airplane
23807,automobile
23808,cat
23809,airplane
23810,truck
23812,horse
23814,truck
23816,cat
23817,deer
23818,deer
23820,truck
23822,frog
23823,airplane
23824,deer
23826,airplane
23827,deer
23829,horse
23830,horse
23831,airplane
23833,automobile
23835,horse
23836,horse
23837,airplane
23841,truck
23842,truck
23843,horse
23844,bird
23845,horse
23847,truck
23848,airplane
23849,airplane
23851,automobile
23852,airplane
23853,horse
23854,deer
23855,airplane
23857,truck
23858,cat
23860,cat
23861,horse
23862,truck
23863,cat
23864,airplane
23865,automobile
23867,airplane
23868,horse
23869,truck
23873,ship
23874,horse
23876,truck
23877,frog
23878,truck
23879,frog
23880,deer
23881,horse
23884,ship
23885,cat
23886,cat
23887,truck
23888,automobile
23890,horse
23892,airplane
23893,horse
23894,ship
23895,truck
23897,frog
23900,airplane
23902,automobile
23904,horse
23905,truck
23909,truck
23910,horse
23911,horse
23913,frog
23914,cat
23918,frog
23919,bird
23923,cat
23925,airplane
23926,horse
23927,truck
23929,horse
23930,automobile
23932,truck
23933,deer
23936,cat
23937,automobile
23938,deer
23939,airplane
23940,frog
23941,horse
23943,cat
23946,frog
23949,cat
23951,bird
23952,bird
23953,airplane
23954,ship
23955,deer
23958,truck
23959,deer
23960,automobile
23961,ship
23962,truck
23964,cat
23965,airplane
23966,ship
23967,horse
23969,deer
23970,automobile
23971,horse
23973,airplane
23975,cat
23976,truck
23978,cat
23979,airplane
23980,truck
23981,cat
23985,airplane
23987,cat
23988,frog
23989,horse
23990,deer
23991,truck
23992,truck
23993,cat
23994,horse
23995,deer
23996,cat
23997,cat
23998,airplane
23999,cat
24000,airplane
24002,truck
24003,bird
24004,automobile
24005,horse
24006,cat
24008,bird
24009,automobile
24010,truck
24011,automobile
24012,truck
24013,horse
24014,horse
24015,horse
24018,cat
24019,automobile
24020,bird
24021,airplane
24022,airplane
24025,automobile
24026,horse
24027,horse
24028,truck
24030,truck
24031,bird
24032,cat
24033,truck
24036,deer
24037,cat
24040,ship
24041,deer
24042,automobile
24045,automobile
24048,cat
24049,truck
24050,frog
24051,horse
24052,airplane
24053,horse
24055,horse
24056,truck
24058,airplane
24059,airplane
24061,cat
24064,truck
24065,bird
24066,cat
24067,truck
24068,deer
24069,automobile
24070,bird
24071,truck
24072,cat
24073,airplane
24075,bird
24077,truck
24079,truck
24080,airplane
24082,cat
24083,cat
24084,ship
24086,ship
24087,truck
24088,truck
24089,horse
24090,truck
24091,horse
24092,horse
24094,ship
24095,airplane
24097,airplane
24098,bird
24100,cat
24102,airplane
24103,ship
24105,airplane
24107,cat
24108,truck
24110,automobile
24111,automobile
24112,airplane
24113,cat
24114,airplane
24115,truck
24116,bird
24117,truck
24118,frog
24120,automobile
24122,automobile
24123,horse
24124,deer
24125,cat
24126,truck
24130,horse
24132,ship
24133,ship
24134,truck
24136,cat
24138,automobile
24139,ship
24140,ship
24142,horse
24145,airplane
24148,cat
24150,truck
24151,ship
24152,automobile
24153,truck
24157,frog
24158,automobile
24159,airplane
24160,horse
24162,automobile
24163,truck
24164,airplane
24165,ship
24166,bird
24168,ship
24170,airplane
24173,horse
24174,truck
24175,cat
24176,truck
24177,frog
24180,airplane
24183,truck
24185,frog
24188,frog
24189,truck
24190,cat
24193,cat
24194,cat
24195,automobile
24196,bird
24198,horse
24199,frog
24200,bird
24201,automobile
24203,ship
24204,truck
24208,horse
24209,cat
24212,truck
24213,airplane
24214,frog
24215,truck
24218,automobile
24220,automobile
24221,automobile
24222,deer
24224,bird
24225,automobile
24228,horse
24229,automobile
24230,airplane
24231,deer
24232,frog
24234,horse
24235,truck
24236,horse
24238,horse
24240,deer
24241,automobile
24246,truck
24247,truck
24249,truck
24250,frog
24253,airplane
24254,truck
24256,automobile
24257,airplane
24258,airplane
24259,airplane
24260,horse
24261,ship
24262,frog
24263,cat
24265,bird
24266,deer
24267,frog
24268,horse
24269,automobile
24270,automobile
24272,ship
24274,truck
24277,cat
24278,ship
24279,truck
24280,frog
24281,automobile
24282,ship
24283,frog
24285,automobile
24286,airplane
24287,ship
24289,automobile
24291,deer
24292,airplane
24293,automobile
24294,horse
24295,automobile
24297,truck
24298,automobile
24300,truck
24301,airplane
24305,truck
24306,cat
24308,frog
24309,deer
24311,truck
24313,frog
24314,bird
24317,truck
24318,cat
24320,airplane
24321,truck
24325,truck
24326,airplane
24328,horse
24330,automobile
24331,cat
24332,truck
24333,cat
24334,airplane
24335,bird
24336,cat
24337,automobile
24338,cat
24342,airplane
24343,automobile
24344,truck
24346,truck
24347,horse
24349,cat
24350,airplane
24351,ship
24352,airplane
24353,dog
24354,dog
24355,frog
24356,airplane
24357,airplane
24359,cat
24360,frog
24361,airplane
24362,airplane
24363,ship
24365,cat
24366,airplane
24367,bird
24368,airplane
24370,deer
24371,horse
24372,horse
24373,truck
24374,bird
24375,airplane
24376,automobile
24377,ship
24378,deer
24382,automobile
24384,airplane
24385,cat
24388,airplane
24389,truck
24391,horse
24392,truck
24396,airplane
24399,automobile
24402,frog
24403,cat
24404,bird
24405,airplane
24406,deer
24408,truck
24409,truck
24410,bird
24411,truck
24412,cat
24413,ship
24417,horse
24418,automobile
24419,frog
24420,deer
24421,airplane
24422,deer
24423,horse
24424,frog
24425,frog
24426,automobile
24428,horse
24429,automobile
24433,bird
24435,cat
24437,truck
24438,bird
24440,horse
24442,automobile
24445,ship
24446,airplane
24447,automobile
24448,airplane
24449,deer
24450,horse
24451,automobile
24452,ship
24454,truck
24455,deer
24459,truck
24461,cat
24464,automobile
24469,horse
24470,horse
24471,automobile
24472,ship
24473,horse
24474,dog
24475,truck
24477,airplane
24478,truck
24482,ship
24484,truck
24485,automobile
24486,deer
24487,automobile
24489,airplane
24491,cat
24492,airplane
24493,airplane
24494,truck
24495,truck
24499,deer
24500,horse
24501,bird
24503,airplane
24505,deer
24506,horse
24508,airplane
24509,horse
24510,ship
24511,frog
24512,airplane
24513,automobile
24515,airplane
24516,automobile
24518,horse
24519,cat
24521,automobile
24522,airplane
24523,cat
24524,truck
24525,deer
24526,deer
24527,ship
24528,automobile
24529,automobile
24530,deer
24531,truck
24532,frog
24535,airplane
24537,horse
24538,truck
24540,automobile
24541,automobile
24542,automobile
24543,truck
24544,airplane
24546,horse
24547,dog
24549,deer
24550,airplane
24551,truck
24552,cat
24555,ship
24556,bird
24557,frog
24558,airplane
24560,horse
24561,cat
24564,ship
24566,cat
24568,airplane
24569,horse
24570,bird
24571,truck
24572,cat
24574,horse
24575,horse
24581,automobile
24582,airplane
24584,airplane
24585,deer
24588,airplane
24590,airplane
24591,automobile
24593,airplane
24594,horse
24595,deer
24597,horse
24598,cat
24599,cat
24600,horse
24601,airplane
24602,truck
24604,truck
24605,truck
24606,airplane
24607,cat
24608,automobile
24610,truck
24611,bird
24612,cat
24613,horse
24614,horse
24615,truck
24616,truck
24617,automobile
24619,cat
24620,truck
24621,automobile
24622,horse
24623,airplane
24624,bird
24626,automobile
24628,truck
24630,ship
24631,deer
24635,cat
24639,truck
24640,airplane
24641,truck
24642,airplane
24643,airplane
24645,airplane
24646,horse
24648,truck
24653,cat
24655,automobile
24656,bird
24658,truck
24662,airplane
24667,cat
24668,cat
24669,airplane
24670,cat
24671,bird
24672,frog
24674,frog
24675,deer
24676,horse
24677,airplane
24678,airplane
24679,automobile
24680,airplane
24682,airplane
24683,horse
24684,truck
24686,airplane
24687,deer
24689,ship
24691,airplane
24692,cat
24694,truck
24695,bird
24696,airplane
24697,cat
24698,ship
24700,bird
24701,airplane
24708,cat
24709,horse
24710,truck
24713,truck
24714,airplane
24716,horse
24718,frog
24719,truck
24720,bird
24721,airplane
24722,airplane
24723,frog
24724,truck
24726,automobile
24727,cat
24731,truck
24732,truck
24734,cat
24735,bird
24736,airplane
24737,bird
24739,truck
24740,bird
24741,ship
24743,bird
24744,frog
24745,dog
24746,airplane
24749,ship
24750,cat
24751,airplane
24752,cat
24754,airplane
24756,airplane
24759,horse
24763,automobile
24765,airplane
24766,ship
24768,automobile
24769,horse
24771,truck
24772,bird
24775,automobile
24776,cat
24777,deer
24780,cat
24781,bird
24783,horse
24785,horse
24786,deer
24787,horse
24788,ship
24789,truck
24790,bird
24791,deer
24792,airplane
24793,airplane
24794,airplane
24795,horse
24796,airplane
24798,deer
24800,deer
24801,frog
24803,airplane
24804,cat
24805,deer
24806,bird
24807,deer
24809,frog
24810,frog
24813,horse
24815,airplane
24816,horse
24817,truck
24818,cat
24819,airplane
24820,dog
24821,horse
24824,deer
24828,deer
24829,automobile
24830,deer
24831,deer
24832,dog
24835,airplane
24836,bird
24837,deer
24838,airplane
24840,cat
24842,ship
24843,cat
24844,frog
24845,airplane
24846,horse
24847,deer
24848,cat
24850,truck
24851,horse
24852,airplane
24853,frog
24854,horse
24855,frog
24857,horse
24859,horse
24860,airplane
24863,horse
24864,automobile
24867,deer
24870,cat
24872,cat
24873,frog
24874,automobile
24880,frog
24881,truck
24882,airplane
24884,deer
24885,deer
24887,frog
24888,airplane
24890,deer
24892,automobile
24893,horse
24894,truck
24895,ship
24897,cat
24898,frog
24899,horse
24902,horse
24903,bird
24904,cat
24907,cat
24908,ship
24909,horse
24913,frog
24916,horse
24918,horse
24919,frog
24921,deer
24923,cat
24925,truck
24929,frog
24931,horse
24932,airplane
24934,deer
24935,ship
24936,bird
24937,automobile
24939,truck
24940,airplane
24941,horse
24942,horse
24943,deer
24944,airplane
24946,ship
24947,frog
24949,horse
24950,cat
24956,frog
24958,airplane
24959,cat
24961,truck
24965,truck
24966,automobile
24968,deer
24969,automobile
24971,horse
24972,airplane
24973,frog
24975,horse
24976,automobile
24978,bird
24979,bird
24980,automobile
24981,bird
24983,horse
24984,airplane
24985,ship
24986,truck
24987,automobile
24988,truck
24989,horse
24990,frog
24991,ship
24992,cat
24993,frog
24994,bird
24995,bird
24996,horse
25000,automobile
25001,frog
25002,truck
25005,airplane
25006,frog
25009,cat
25011,truck
25014,ship
25015,deer
25017,airplane
25018,deer
25019,bird
25020,cat
25021,automobile
25022,truck
25024,airplane
25025,deer
25026,frog
25028,airplane
25029,cat
25030,ship
25032,ship
25033,frog
25034,horse
25035,bird
25036,frog
25037,truck
25038,airplane
25040,frog
25041,ship
25043,ship
25044,horse
25046,horse
25049,automobile
25050,bird
25051,automobile
25052,truck
25056,cat
25060,frog
25061,truck
25063,cat
25064,automobile
25067,airplane
25069,horse
25070,automobile
25071,airplane
25072,automobile
25075,cat
25078,cat
25080,horse
25081,horse
25082,cat
25083,airplane
25084,airplane
25087,bird
25090,bird
25091,horse
25092,truck
25093,airplane
25094,ship
25095,truck
25098,airplane
25100,deer
25101,automobile
25102,bird
25103,horse
25104,cat
25106,automobile
25107,airplane
25108,horse
25109,horse
25110,horse
25111,airplane
25112,ship
25113,truck
25115,deer
25117,horse
25118,automobile
25120,ship
25121,truck
25123,horse
25130,truck
25131,bird
25132,horse
25133,horse
25135,frog
25137,cat
25139,cat
25141,airplane
25143,deer
25144,truck
25145,airplane
25148,deer
25149,bird
25152,automobile
25153,frog
25156,frog
25157,horse
25159,horse
25160,truck
25161,airplane
25162,bird
25163,automobile
25164,ship
25165,horse
25166,automobile
25168,airplane
25174,truck
25175,bird
25178,airplane
25179,airplane
25180,cat
25181,dog
25182,automobile
25183,horse
25184,bird
25186,cat
25187,truck
25188,airplane
25189,ship
25190,airplane
25191,airplane
25192,airplane
25193,bird
25195,cat
25196,bird
25197,automobile
25198,horse
25199,airplane
25200,airplane
25201,bird
25204,bird
25207,automobile
25208,ship
25210,automobile
25212,cat
25213,airplane
25214,horse
25215,cat
25216,cat
25218,bird
25220,cat
25221,airplane
25223,bird
25225,automobile
25226,ship
25227,horse
25228,horse
25229,horse
25230,frog
25232,deer
25235,frog
25237,airplane
25239,ship
25240,ship
25242,horse
25243,airplane
25244,airplane
25245,airplane
25246,automobile
25248,cat
25252,airplane
25255,cat
25257,cat
25258,cat
25259,ship
25260,cat
25262,airplane
25265,automobile
25268,airplane
25270,horse
25271,airplane
25272,horse
25273,dog
25274,cat
25275,bird
25276,airplane
25277,bird
25278,cat
25280,automobile
25282,cat
25284,horse
25286,truck
25287,deer
25289,airplane
25290,deer
25291,airplane
25296,bird
25298,truck
25300,deer
25301,automobile
25304,truck
25305,horse
25306,cat
25307,automobile
25308,cat
25309,truck
25310,cat
25311,horse
25313,bird
25314,deer
25316,cat
25317,airplane
25318,truck
25319,airplane
25320,truck
25323,horse
25324,automobile
25325,cat
25326,truck
25328,ship
25329,horse
25330,horse
25331,airplane
25332,automobile
25333,deer
25336,deer
25337,ship
25338,airplane
25339,truck
25340,airplane
25341,frog
25342,bird
25343,horse
25344,horse
25345,frog
25349,ship
25350,horse
25351,airplane
25352,deer
25353,airplane
25355,bird
25358,frog
25359,frog
25360,cat
25361,truck
25362,truck
25363,airplane
25364,automobile
25367,bird
25369,ship
25370,horse
25371,horse
25372,deer
25374,frog
25375,ship
25376,truck
25377,cat
25378,automobile
25379,cat
25381,cat
25384,deer
25386,airplane
25388,truck
25389,automobile
25392,airplane
25393,ship
25394,truck
25396,ship
25402,deer
25404,deer
25405,truck
25407,frog
25408,truck
25410,truck
25411,horse
25412,horse
25415,deer
25416,bird
25417,frog
25418,frog
25420,airplane
25421,airplane
25422,truck
25423,airplane
25424,deer
25425,cat
25428,bird
25429,automobile
25430,deer
25431,frog
25432,airplane
25434,truck
25438,deer
25439,automobile
25440,airplane
25441,bird
25442,deer
25443,frog
25444,cat
25445,deer
25450,bird
25452,horse
25454,horse
25455,horse
25456,bird
25457,frog
25458,airplane
25459,deer
25460,automobile
25461,airplane
25462,truck
25463,airplane
25467,horse
25468,bird
25469,truck
25471,ship
25472,cat
25475,deer
25476,frog
25477,truck
25478,airplane
25479,bird
25480,automobile
25481,deer
25482,deer
25483,frog
25484,truck
25485,bird
25486,horse
25487,truck
25489,automobile
25490,airplane
25491,cat
25492,bird
25496,bird
25498,horse
25500,truck
25501,frog
25503,airplane
25507,truck
25508,truck
25509,ship
25511,truck
25512,frog
25513,bird
25515,airplane
25519,ship
25520,frog
25521,cat
25524,automobile
25526,deer
25527,frog
25528,cat
25529,bird
25530,deer
25531,bird
25532,airplane
25533,airplane
25535,automobile
25536,cat
25537,bird
25538,horse
25539,airplane
25540,horse
25541,ship
25542,cat
25543,truck
25544,bird
25546,cat
25547,airplane
25548,cat
25549,truck
25550,airplane
25552,frog
25554,horse
25555,horse
25560,cat
25561,truck
25562,cat
25563,horse
25568,automobile
25569,horse
25570,frog
25572,airplane
25573,horse
25574,ship
25575,airplane
25579,airplane
25580,deer
25581,ship
25582,airplane
25585,horse
25587,truck
25591,truck
25592,bird
25593,horse
25595,horse
25596,frog
25599,horse
25600,airplane
25601,automobile
25602,horse
25605,truck
25606,airplane
25609,automobile
25610,airplane
25612,automobile
25614,horse
25615,automobile
25616,airplane
25617,airplane
25618,horse
25619,ship
25620,automobile
25622,automobile
25623,frog
25624,truck
25625,airplane
25626,automobile
25631,truck
25632,truck
25634,cat
25636,deer
25638,horse
25641,cat
25642,frog
25643,cat
25644,deer
25645,airplane
25646,frog
25647,bird
25648,truck
25649,truck
25652,airplane
25653,automobile
25654,ship
25655,truck
25656,dog
25658,frog
25660,airplane
25664,cat
25665,cat
25666,bird
25668,cat
25669,airplane
25670,ship
25673,deer
25675,deer
25676,deer
25677,cat
25678,dog
25680,horse
25683,automobile
25684,cat
25687,cat
25688,cat
25689,cat
25690,automobile
25691,deer
25693,deer
25695,ship
25697,airplane
25698,automobile
25701,automobile
25702,horse
25703,dog
25704,deer
25706,cat
25709,truck
25712,horse
25713,airplane
25715,airplane
25717,cat
25719,automobile
25720,airplane
25722,ship
25725,horse
25727,cat
25735,bird
25737,truck
25739,cat
25740,truck
25742,horse
25743,horse
25747,airplane
25748,frog
25749,airplane
25751,automobile
25753,truck
25755,ship
25757,ship
25759,ship
25760,truck
25762,frog
25763,airplane
25764,airplane
25765,horse
25766,cat
25767,truck
25768,deer
25769,deer
25771,horse
25773,cat
25777,deer
25779,horse
25780,deer
25783,cat
25784,ship
25785,truck
25786,deer
25787,airplane
25788,airplane
25789,horse
25790,airplane
25791,ship
25792,horse
25793,airplane
25796,frog
25798,airplane
25800,automobile
25801,truck
25802,bird
25804,deer
25805,horse
25808,airplane
25809,airplane
25810,horse
25811,airplane
25812,horse
25815,airplane
25816,frog
25817,airplane
25821,airplane
25823,bird
25831,bird
25832,bird
25833,truck
25834,bird
25835,deer
25837,horse
25838,truck
25839,airplane
25840,truck
25842,frog
25843,automobile
25844,airplane
25847,deer
25848,bird
25849,horse
25853,automobile
25854,airplane
25856,ship
25857,automobile
25858,automobile
25861,deer
25863,airplane
25866,horse
25868,truck
25869,horse
25872,deer
25874,horse
25875,automobile
25877,horse
25881,airplane
25882,automobile
25883,cat
25884,truck
25885,bird
25886,cat
25890,horse
25891,horse
25892,airplane
25896,horse
25897,horse
25898,truck
25899,deer
25900,cat
25902,bird
25905,frog
25906,airplane
25907,ship
25908,truck
25909,ship
25910,automobile
25911,automobile
25913,bird
25916,automobile
25917,horse
25921,airplane
25922,bird
25923,cat
25924,cat
25925,ship
25927,automobile
25928,horse
25929,bird
25931,airplane
25932,deer
25934,cat
25935,cat
25936,frog
25937,truck
25938,horse
25942,deer
25943,airplane
25944,cat
25946,truck
25947,truck
25948,cat
25949,horse
25951,cat
25952,ship
25953,horse
25955,deer
25956,deer
25959,cat
25961,truck
25962,automobile
25964,truck
25965,frog
25966,truck
25968,frog
25970,airplane
25971,airplane
25972,cat
25974,truck
25976,automobile
25977,airplane
25979,truck
25983,bird
25989,truck
25991,frog
25992,truck
25993,deer
25994,automobile
25995,truck
25996,airplane
25997,cat
25998,cat
26001,airplane
26002,bird
26003,truck
26004,airplane
26007,horse
26008,airplane
26009,automobile
26010,cat
26012,truck
26013,truck
26014,truck
26016,ship
26017,truck
26018,horse
26019,airplane
26020,bird
26022,truck
26023,cat
26024,deer
26027,automobile
26028,airplane
26030,cat
26032,horse
26037,cat
26039,ship
26040,truck
26041,airplane
26042,truck
26044,cat
26045,cat
26046,airplane
26047,horse
26048,deer
26050,airplane
26051,truck
26054,truck
26055,frog
26057,horse
26058,truck
26060,automobile
26061,airplane
26062,truck
26065,cat
26067,frog
26068,horse
26070,truck
26071,bird
26075,automobile
26076,frog
26077,airplane
26079,truck
26082,airplane
26083,automobile
26084,airplane
26085,frog
26086,frog
26087,horse
26088,cat
26089,airplane
26090,frog
26091,automobile
26092,frog
26093,airplane
26094,automobile
26097,bird
26098,cat
26100,deer
26101,deer
26102,truck
26104,frog
26105,horse
26106,ship
26107,cat
26109,ship
26112,cat
26113,ship
26114,truck
26116,automobile
26117,cat
26118,truck
26119,deer
26122,truck
26125,airplane
26127,cat
26128,automobile
26130,deer
26133,cat
26136,frog
26137,truck
26138,airplane
26140,frog
26142,automobile
26143,deer
26145,airplane
26146,deer
26148,ship
26150,ship
26151,truck
26152,frog
26153,truck
26155,cat
26156,bird
26159,automobile
26160,truck
26161,cat
26163,airplane
26164,horse
26165,airplane
26166,horse
26167,horse
26169,automobile
26170,bird
26171,ship
26178,airplane
26179,airplane
26183,ship
26184,cat
26185,airplane
26189,ship
26190,cat
26192,ship
26193,frog
26194,horse
26197,horse
26199,ship
26200,frog
26201,airplane
26202,truck
26203,cat
26205,bird
26206,frog
26207,frog
26208,airplane
26211,cat
26213,deer
26218,horse
26219,truck
26220,bird
26223,truck
26224,bird
26225,cat
26226,ship
26227,airplane
26228,truck
26229,frog
26230,truck
26231,automobile
26232,frog
26234,deer
26235,bird
26241,frog
26242,automobile
26247,ship
26249,automobile
26253,truck
26257,horse
26258,automobile
26259,airplane
26260,horse
26261,cat
26263,truck
26264,bird
26265,horse
26269,frog
26270,airplane
26272,bird
26273,frog
26274,deer
26275,bird
26276,frog
26277,horse
26279,dog
26280,bird
26284,cat
26285,truck
26286,horse
26287,airplane
26289,automobile
26290,truck
26292,horse
26293,automobile
26294,automobile
26295,automobile
26296,automobile
26297,airplane
26298,deer
26299,automobile
26300,bird
26301,airplane
26302,deer
26303,cat
26305,automobile
26306,bird
26308,deer
26310,frog
26312,airplane
26313,airplane
26315,horse
26316,automobile
26318,horse
26319,horse
26320,frog
26321,automobile
26322,bird
26323,airplane
26324,cat
26328,cat
26330,deer
26332,automobile
26333,airplane
26335,ship
26337,cat
26338,ship
26342,airplane
26343,airplane
26344,horse
26346,horse
26348,truck
26349,truck
26354,deer
26356,frog
26357,horse
26359,horse
26361,deer
26362,airplane
26367,frog
26372,ship
26373,cat
26374,truck
26375,truck
26376,automobile
26377,airplane
26381,deer
26382,ship
26384,frog
26385,truck
26386,truck
26390,horse
26391,bird
26392,airplane
26393,horse
26394,truck
26395,truck
26398,horse
26401,bird
26402,horse
26404,frog
26405,automobile
26406,automobile
26407,horse
26408,cat
26409,cat
26412,horse
26413,airplane
26415,bird
26416,frog
26417,airplane
26418,deer
26421,horse
26422,airplane
26423,horse
26424,deer
26425,automobile
26426,bird
26427,bird
26428,airplane
26429,frog
26430,frog
26431,airplane
26432,frog
26434,automobile
26435,deer
26436,truck
26438,ship
26439,ship
26440,truck
26441,ship
26442,horse
26443,bird
26445,horse
26446,truck
26447,truck
26448,truck
26452,horse
26454,cat
26456,cat
26457,automobile
26458,ship
26459,truck
26460,deer
26461,deer
26463,cat
26465,horse
26467,truck
26469,truck
26471,automobile
26473,cat
26477,frog
26478,deer
26479,frog
26481,truck
26484,truck
26486,cat
26489,airplane
26490,truck
26491,horse
26492,automobile
26494,airplane
26495,horse
26496,airplane
26497,truck
26498,deer
26500,airplane
26501,bird
26506,airplane
26507,truck
26508,airplane
26509,truck
26510,automobile
26512,truck
26513,deer
26514,frog
26515,ship
26516,horse
26517,frog
26518,frog
26519,truck
26520,automobile
26523,airplane
26526,cat
26528,bird
26531,truck
26532,truck
26533,automobile
26534,horse
26535,cat
26536,cat
26539,ship
26540,cat
26541,deer
26547,airplane
26548,ship
26552,bird
26553,airplane
26554,horse
26555,cat
26556,deer
26558,cat
26559,cat
26560,cat
26562,truck
26563,horse
26564,ship
26565,cat
26566,airplane
26568,horse
26569,bird
26572,airplane
26573,bird
26574,cat
26575,truck
26577,automobile
26578,bird
26580,ship
26581,ship
26585,deer
26586,truck
26587,deer
26589,bird
26593,airplane
26594,bird
26597,truck
26598,truck
26599,cat
26600,airplane
26601,truck
26603,deer
26604,ship
26606,bird
26607,horse
26608,airplane
26609,ship
26610,cat
26611,truck
26614,cat
26615,automobile
26616,horse
26617,truck
26619,frog
26621,truck
26622,ship
26623,truck
26625,cat
26626,truck
26627,cat
26628,truck
26630,bird
26631,bird
26632,deer
26633,airplane
26634,horse
26635,frog
26636,truck
26637,automobile
26638,automobile
26643,cat
26644,ship
26645,airplane
26646,deer
26648,truck
26650,deer
26651,truck
26652,bird
26653,automobile
26655,truck
26656,truck
26657,airplane
26658,cat
26659,truck
26660,truck
26661,cat
26662,horse
26663,airplane
26666,cat
26667,ship
26668,airplane
26669,truck
26670,horse
26671,horse
26675,truck
26678,truck
26679,ship
26682,truck
26684,horse
26685,airplane
26687,dog
26688,horse
26689,cat
26692,truck
26693,horse
26694,airplane
26695,ship
26700,horse
26705,airplane
26708,cat
26709,airplane
26710,horse
26711,deer
26714,deer
26716,deer
26717,cat
26718,deer
26723,airplane
26724,airplane
26725,airplane
26727,cat
26728,frog
26730,automobile
26731,bird
26733,horse
26734,horse
26737,cat
26738,automobile
26741,automobile
26744,airplane
26745,airplane
26746,deer
26747,automobile
26748,dog
26750,horse
26751,bird
26753,horse
26755,deer
26757,truck
26759,bird
26760,truck
26761,bird
26762,airplane
26764,truck
26765,airplane
26767,truck
26768,horse
26770,truck
26771,cat
26773,deer
26775,truck
26777,airplane
26779,airplane
26780,horse
26781,truck
26782,deer
26784,airplane
26785,ship
26789,horse
26791,truck
26794,frog
26795,automobile
26796,bird
26797,horse
26798,cat
26802,ship
26803,truck
26806,truck
26807,ship
26808,bird
26810,deer
26811,horse
26813,deer
26814,cat
26815,horse
26816,airplane
26817,horse
